country_code,country,year,indicator_code,indicator,theme,unit,value,source
MAR,Morocco,2019,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,37.7212,World Bank WDI
MAR,Morocco,2020,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,39.6858,World Bank WDI
MAR,Morocco,2021,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,42.532,World Bank WDI
MAR,Morocco,2022,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,45.94,World Bank WDI
MAR,Morocco,2023,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,47.4687,World Bank WDI
MAR,Morocco,2024,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,48.184,World Bank WDI
TUN,Tunisia,1990,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,7.6367,World Bank WDI
TUN,Tunisia,1991,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,8.3628,World Bank WDI
TUN,Tunisia,1992,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,9.2115,World Bank WDI
TUN,Tunisia,1993,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,10.3985,World Bank WDI
TUN,Tunisia,1994,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,11.0246,World Bank WDI
TUN,Tunisia,1995,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,11.4789,World Bank WDI
TUN,Tunisia,1996,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,12.3349,World Bank WDI
TUN,Tunisia,1997,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,13.0872,World Bank WDI
TUN,Tunisia,1998,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,14.4664,World Bank WDI
TUN,Tunisia,1999,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,16.0546,World Bank WDI
TUN,Tunisia,2000,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,18.2473,World Bank WDI
TUN,Tunisia,2001,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,20.5963,World Bank WDI
TUN,Tunisia,2002,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,22.0571,World Bank WDI
TUN,Tunisia,2003,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,25.9743,World Bank WDI
TUN,Tunisia,2004,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,28.3221,World Bank WDI
TUN,Tunisia,2005,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,30.4263,World Bank WDI
TUN,Tunisia,2006,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,31.5885,World Bank WDI
TUN,Tunisia,2007,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,32.1417,World Bank WDI
TUN,Tunisia,2008,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,33.5827,World Bank WDI
TUN,Tunisia,2009,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,35.3082,World Bank WDI
TUN,Tunisia,2010,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,36.0425,World Bank WDI
TUN,Tunisia,2011,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,35.9428,World Bank WDI
TUN,Tunisia,2012,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,36.0693,World Bank WDI
TUN,Tunisia,2013,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,34.213,World Bank WDI
TUN,Tunisia,2014,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,33.7252,World Bank WDI
TUN,Tunisia,2015,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,33.3739,World Bank WDI
TUN,Tunisia,2016,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,31.2128,World Bank WDI
TUN,Tunisia,2017,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,30.9277,World Bank WDI
TUN,Tunisia,2018,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,30.9595,World Bank WDI
TUN,Tunisia,2019,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,31.4411,World Bank WDI
TUN,Tunisia,2020,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,32.5182,World Bank WDI
TUN,Tunisia,2021,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,33.274,World Bank WDI
TUN,Tunisia,2022,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,37.1277,World Bank WDI
TUN,Tunisia,2023,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,38.1219,World Bank WDI
TUR,Turkiye,1990,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,12.02,World Bank WDI
TUR,Turkiye,1991,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,12.9068,World Bank WDI
TUR,Turkiye,1992,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,13.7532,World Bank WDI
TUR,Turkiye,1993,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,15.4898,World Bank WDI
TUR,Turkiye,1994,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,18.9496,World Bank WDI
TUR,Turkiye,1995,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,19.2497,World Bank WDI
TUR,Turkiye,1997,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,22.7995,World Bank WDI
TUR,Turkiye,1998,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,22.0011,World Bank WDI
TUR,Turkiye,1999,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,22.4772,World Bank WDI
TUR,Turkiye,2001,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,25.0385,World Bank WDI
TUR,Turkiye,2002,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,25.9334,World Bank WDI
TUR,Turkiye,2003,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,29.7211,World Bank WDI
TUR,Turkiye,2004,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,30.7663,World Bank WDI
TUR,Turkiye,2005,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,33.2225,World Bank WDI
TUR,Turkiye,2006,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,37.3102,World Bank WDI
TUR,Turkiye,2007,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,39.3874,World Bank WDI
TUR,Turkiye,2008,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,40.773,World Bank WDI
TUR,Turkiye,2009,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,46.9405,World Bank WDI
TUR,Turkiye,2010,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,56.7506,World Bank WDI
TUR,Turkiye,2011,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,61.5163,World Bank WDI
TUR,Turkiye,2012,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,70.1045,World Bank WDI
TUR,Turkiye,2013,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,79.647,World Bank WDI
TUR,Turkiye,2014,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,86.9977,World Bank WDI
TUR,Turkiye,2015,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,95.5645,World Bank WDI
TUR,Turkiye,2016,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,103.7156,World Bank WDI
TUR,Turkiye,2017,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,110.5341,World Bank WDI
TUR,Turkiye,2018,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,115.4625,World Bank WDI
TUR,Turkiye,2019,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,117.0055,World Bank WDI
TUR,Turkiye,2020,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,118.8837,World Bank WDI
TUR,Turkiye,2021,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,125.7638,World Bank WDI
TUR,Turkiye,2022,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,127.578,World Bank WDI
TUR,Turkiye,2023,SE.TER.ENRR,Tertiary school enrollment,Education,% gross,105.8861,World Bank WDI
DZA,Algeria,2008,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.1114,World Bank WDI
DZA,Algeria,2010,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,8.6918,World Bank WDI
DZA,Algeria,2011,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,9.1245,World Bank WDI
DZA,Algeria,2012,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,7.0295,World Bank WDI
DZA,Algeria,2013,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.6591,World Bank WDI
DZA,Algeria,2014,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.5489,World Bank WDI
DZA,Algeria,2015,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.1763,World Bank WDI
DZA,Algeria,2016,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.5021,World Bank WDI
DZA,Algeria,2017,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.7348,World Bank WDI
DZA,Algeria,2018,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.8128,World Bank WDI
DZA,Algeria,2019,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.5754,World Bank WDI
DZA,Algeria,2020,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.1939,World Bank WDI
DZA,Algeria,2021,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.514,World Bank WDI
DZA,Algeria,2022,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.7492,World Bank WDI
DZA,Algeria,2023,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.6102,World Bank WDI
DZA,Algeria,2024,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,8.9777,World Bank WDI
EGY,"Egypt, Arab Rep.",1992,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.0507,World Bank WDI
EGY,"Egypt, Arab Rep.",1993,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.1977,World Bank WDI
EGY,"Egypt, Arab Rep.",1994,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.5838,World Bank WDI
EGY,"Egypt, Arab Rep.",1995,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.604,World Bank WDI
EGY,"Egypt, Arab Rep.",1996,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.6716,World Bank WDI
EGY,"Egypt, Arab Rep.",2003,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.9456,World Bank WDI
EGY,"Egypt, Arab Rep.",2004,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.6707,World Bank WDI
EGY,"Egypt, Arab Rep.",2005,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.7944,World Bank WDI
EGY,"Egypt, Arab Rep.",2006,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.0018,World Bank WDI
EGY,"Egypt, Arab Rep.",2007,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.6846,World Bank WDI
EGY,"Egypt, Arab Rep.",2008,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.7608,World Bank WDI
JOR,Jordan,1996,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,7.4769,World Bank WDI
JOR,Jordan,1997,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.3648,World Bank WDI
JOR,Jordan,1999,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.9437,World Bank WDI
JOR,Jordan,2010,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.1685,World Bank WDI
JOR,Jordan,2011,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.599,World Bank WDI
JOR,Jordan,2012,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.6372,World Bank WDI
JOR,Jordan,2013,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.7837,World Bank WDI
JOR,Jordan,2014,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.7669,World Bank WDI
JOR,Jordan,2015,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.7127,World Bank WDI
JOR,Jordan,2016,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.4528,World Bank WDI
JOR,Jordan,2017,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.2131,World Bank WDI
JOR,Jordan,2018,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,2.9546,World Bank WDI
JOR,Jordan,2019,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,2.9885,World Bank WDI
JOR,Jordan,2020,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.553,World Bank WDI
JOR,Jordan,2021,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.1384,World Bank WDI
JOR,Jordan,2022,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.153,World Bank WDI
JOR,Jordan,2023,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.5149,World Bank WDI
JOR,Jordan,2024,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.2336,World Bank WDI
MAR,Morocco,1990,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.5105,World Bank WDI
MAR,Morocco,1991,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.3032,World Bank WDI
MAR,Morocco,1993,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.825,World Bank WDI
MAR,Morocco,1995,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.7348,World Bank WDI
MAR,Morocco,1998,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.5994,World Bank WDI
MAR,Morocco,1999,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.6253,World Bank WDI
MAR,Morocco,2008,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.8534,World Bank WDI
MAR,Morocco,2009,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.8312,World Bank WDI
MAR,Morocco,2012,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.5529,World Bank WDI
MAR,Morocco,2014,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.4828,World Bank WDI
MAR,Morocco,2015,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.1334,World Bank WDI
MAR,Morocco,2016,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.0853,World Bank WDI
MAR,Morocco,2017,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.7356,World Bank WDI
MAR,Morocco,2018,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.9602,World Bank WDI
MAR,Morocco,2019,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.0033,World Bank WDI
MAR,Morocco,2020,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.2843,World Bank WDI
MAR,Morocco,2021,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.6427,World Bank WDI
MAR,Morocco,2022,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.9122,World Bank WDI
MAR,Morocco,2023,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.021,World Bank WDI
TUN,Tunisia,1990,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.7909,World Bank WDI
TUN,Tunisia,1991,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.0275,World Bank WDI
TUN,Tunisia,1992,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.7549,World Bank WDI
TUN,Tunisia,1993,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.9838,World Bank WDI
TUN,Tunisia,1994,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.1765,World Bank WDI
TUN,Tunisia,1995,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.4298,World Bank WDI
TUN,Tunisia,1996,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.2878,World Bank WDI
TUN,Tunisia,1997,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.679,World Bank WDI
TUN,Tunisia,1999,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.271,World Bank WDI
TUN,Tunisia,2000,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.202,World Bank WDI
TUN,Tunisia,2001,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.2018,World Bank WDI
TUN,Tunisia,2002,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.7901,World Bank WDI
TUN,Tunisia,2003,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.8168,World Bank WDI
TUN,Tunisia,2004,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.7208,World Bank WDI
TUN,Tunisia,2005,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.4516,World Bank WDI
TUN,Tunisia,2006,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.4388,World Bank WDI
TUN,Tunisia,2007,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.4645,World Bank WDI
TUN,Tunisia,2008,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.2716,World Bank WDI
TUN,Tunisia,2009,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.5285,World Bank WDI
TUN,Tunisia,2010,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.9631,World Bank WDI
TUN,Tunisia,2012,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,5.9509,World Bank WDI
TUN,Tunisia,2015,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.2204,World Bank WDI
TUN,Tunisia,2019,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.1737,World Bank WDI
TUN,Tunisia,2020,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,7.2651,World Bank WDI
TUN,Tunisia,2021,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.6798,World Bank WDI
TUN,Tunisia,2022,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.805,World Bank WDI
TUN,Tunisia,2023,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,6.734,World Bank WDI
TUR,Turkiye,1993,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.3655,World Bank WDI
TUR,Turkiye,1994,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.4248,World Bank WDI
TUR,Turkiye,1995,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,2.2511,World Bank WDI
TUR,Turkiye,1998,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,0.0,World Bank WDI
TUR,Turkiye,2011,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.2215,World Bank WDI
TUR,Turkiye,2012,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.3872,World Bank WDI
TUR,Turkiye,2013,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.3448,World Bank WDI
TUR,Turkiye,2014,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.4126,World Bank WDI
TUR,Turkiye,2015,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.3055,World Bank WDI
TUR,Turkiye,2016,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.6277,World Bank WDI
TUR,Turkiye,2017,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.3237,World Bank WDI
TUR,Turkiye,2018,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.2973,World Bank WDI
TUR,Turkiye,2019,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.4478,World Bank WDI
TUR,Turkiye,2020,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,4.0338,World Bank WDI
TUR,Turkiye,2021,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.5379,World Bank WDI
TUR,Turkiye,2022,SE.XPD.TOTL.GD.ZS,Government education spending,Education,% of GDP,3.0957,World Bank WDI
DZA,Algeria,1990,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",202.0,World Bank WDI
DZA,Algeria,1991,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",198.0,World Bank WDI
DZA,Algeria,1992,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",193.0,World Bank WDI
DZA,Algeria,1993,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",195.0,World Bank WDI
DZA,Algeria,1994,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",196.0,World Bank WDI
DZA,Algeria,1995,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",187.0,World Bank WDI
DZA,Algeria,1996,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",173.0,World Bank WDI
DZA,Algeria,1997,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",155.0,World Bank WDI
DZA,Algeria,1998,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",143.0,World Bank WDI
DZA,Algeria,1999,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",132.0,World Bank WDI
DZA,Algeria,2000,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",123.0,World Bank WDI
DZA,Algeria,2001,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",113.0,World Bank WDI
DZA,Algeria,2002,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",102.0,World Bank WDI
DZA,Algeria,2003,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",101.0,World Bank WDI
DZA,Algeria,2004,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",91.0,World Bank WDI
DZA,Algeria,2005,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",87.0,World Bank WDI
DZA,Algeria,2006,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",84.0,World Bank WDI
DZA,Algeria,2007,SH.STA.MMRT,Maternal mortality,Health,"per 100,000 live births",83.0,World Bank WDI
